Name,Position,Institution,SubInstitution,Education,Other Affiliation,Career,Notes,AffiliationId,carnegie_id,PrimarySample,FixedPosition
John A. Riggs,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Marge Perlman Scheuer,Vice Chairperson of the Board and Executive Committee,Suffolk University,,,,,,24306055.0,168005.0,False,Board Vice President
J. Lawrence Shane,Chairman Of The Board,Suffolk University,,,,,,24306055.0,168005.0,False,Board President
Thomas E. Spock,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Edward J. Steiner,Secretary,Suffolk University,,,,,,24306055.0,168005.0,False,Other Board Member
William C. Stott,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
Davia B. Temin,Manager,Suffolk University,,,,,,24306055.0,168005.0,False,Trustee
"James M. Powers, Sr",Member,Tennessee Board Of Regents,,,,,,,,False,Regent
Demetra Godsey Boyd,Regent,Tennessee Board Of Regents,,,,,,,,False,Regent
Robert Jack Fishman,Regent,Tennessee Board Of Regents,,U Memphis,"Publisher and Editor, The Citizen Tribune",,,,,False,Regent
Robert L. Gamble,Regent,Tennessee Board Of Regents,,,"President, Gamble Construction Company, Inc",,,,,False,Regent
Clifford H. Henry,Regent,Tennessee Board Of Regents,,,"Vice President, First American Bank",,,,,False,Regent
Ed Jernigan,Regent,Tennessee Board Of Regents,,Mid Tennessee State 1978,"President and Founder, The Jernigan Group",,,,,False,Regent
Jane G. Kisber,Regent,Tennessee Board Of Regents,,Wellesley,"Executive Director, Jackson/Madison County Convention and Visitors' Bureau",,,,,False,Regent
W. Keith McCord,Regent,Tennessee Board Of Regents,,Tennessee; Duke,"Senior Partner, MeCord, Troutman and Irwin, P.C",,,,,False,Regent
Leslie Parks Pope,Regent,Tennessee Board Of Regents,,,"Chief Executive Officer, Parks Group",,,,,False,Regent
J. Stanley Rogers,Regent,Tennessee Board Of Regents,,,"Senior Partner, Rogers, Richardson and Duncan",,,,,False,Regent
Debora J. Seivers,Regent,Tennessee Board Of Regents,,Mid Tennessee State,"Partner, Ben Smith Consulting Company",,,,,False,Regent
Maxine A. Smith,Regent,Tennessee Board Of Regents,,,Educator and Civil Rights Leader,,,,,False,Regent
The Hon. Jane Walters,Ex Officio Regent,Tennessee Board Of Regents,,Rhodes; U Memphis; Duke,"Commissioner, Education, State of Tennessee",,,,,False,"Regent, Ex Officio"
The Hon. Riley C. Darnell,Ex Officio Member,Tennessee Board Of Regents,,Austin Pay State 1962 BS; Vanderbilt 1965 JD,"Secretary of State, State of Tennessee",,,,,False,"Regent, Ex Officio"
Mark Apte,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Alex Arshinkoff,Chairman,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Board President
John A. Fink,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Howard L. Flood,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Patricia L. Graves,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Raymond D. Meyo,Trustee,University Of Akron,,,Vacant,,,110152177.0,200800.0,True,Regent
Michael Allen,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
Michael R. Barrett,Vice Chairman,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Board Vice President
Joseph T. Deters,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
Benjamin Gettler,Secretary,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Other Board Member
Joan R. Herschede,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
William J. Keating,Chairman,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Board President
Vikram V. Rajadhyaksha,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
"George A. Schaefer, Jr",Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
George L. Strike,Trustee,University Of Cincinnati,,,,,,63135867.0,201885.0,True,Regent
E. Edwards Barham,Regent,University Of Louisville,,,"Affiliation: Commissioner of Higher Education
150 3rd St., Ste. 129,
Baton Rouge, LA 70801-1389
Tel: (504) 342-4253 Fax: (504) 342-6926",,,142740786.0,157289.0,True,Trustee
Harold Callais,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Richard D'Aquin,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Michael K. Dees,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Reggie Dupre,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
John D. Georges,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Frances T. Henry,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
John Keller,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
George L. Luffey,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
William T. Roberts,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Mary Ella Sanders,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
E. Joseph Savoie,Regent,University Of Louisville,,,"Affiliation: Commissioner of Higher Education
150 3rd St., Ste. 129,
Baton Rouge, LA 70801-1389
Tel: (504) 342-4253 Fax: (504) 342-6926",,,142740786.0,157289.0,True,Trustee
Norbert A. Simmons,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Pat A. Strong,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Barbara Thorne-Thomsen,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Roland M. Toups,Regent,University Of Louisville,,,,,,142740786.0,157289.0,True,Trustee
Phillip R. Dixon,Vice Chairman,University Of North Carolina System,,,,,,4210158053.0,,False,Board Vice President
Ronald E. Dowdy,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
"Charles R. Franklin, Jr",Secretary,University Of North Carolina System,,,,,,4210158053.0,,False,Other Board Member
Dan V. Kinlaw,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
Willie C. Martin,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
Lyda T. Mihalyi,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
"H. E. Rayfield, Jr",Chairman,University Of North Carolina System,,,,,,4210158053.0,,False,Board President
Betty S. Speir,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
Robert A. Ward,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
David Jordan Whichard III,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
Walter L. Williams,Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
"Henry G. Williamson, Jr.",Trustee,University Of North Carolina System,,,,,,4210158053.0,,False,Governor
Herbert C. Adams,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Arthur S. Bahnmuller,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
David M. Beasley,Ex Officio Chairman,University Of South Carolina,,South Carolina JD,Governor. South Carolina,,,155781252.0,218663.0,True,"Board President, Ex Officio"
James Bradley,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
"Mark W. Buck, Jr","President, Alumni Association",University Of South Carolina,,,,,,155781252.0,218663.0,True,Board President
William W. Doar. Jr.,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
C. Edward Floyd,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Samuel R. Foster II,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
William M. Gregg I,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Helen C. Harvey,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
William C. Hubbard,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Toney J. Lister,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Miles Loadholt,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Robert N. McLellan,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
J. DuPre Miller,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Michael J. Mungo,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
The Hon. Barbara S. Nielsen,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
M. Wayne Staton,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
Thomas L. Stepp,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
John C. vonLehe,Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
"Mack I. Whittle, Jr",Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
"Othniel H. Wienges, Jr.",Trustee,University Of South Carolina,,,,,,155781252.0,218663.0,True,Member
The Hon. Riley C. Darnell,Ex Officio Member,University Of Tennessee System,,,"Secretary of State, State of Tennessee",,,2799495847.0,,False,"Trustee, Ex Officio"
The Hon. Steve Adams.,Ex Officio Member,University Of Tennessee System,,,"Treasurer, State of Tennessee",,,2799495847.0,,False,"Trustee, Ex Officio"
William Ransom Jones,Member,University Of Tennessee System,,,,,,2799495847.0,,False,Trustee
Angela Marie Neal,Ex Officio Member,University Of Tennessee System,,,,,,2799495847.0,,False,"Trustee, Ex Officio"
John L. Parish,Member,University Of Tennessee System,,,,,,2799495847.0,,False,Trustee
June Scobee Rodgers,Member,University Of Tennessee System,,,,,,2799495847.0,,False,Trustee
The Hon. William R. Snodgrass.,Vice Chairman,University Of Tennessee System,,,"Comptroller, State of Tennessee",,,2799495847.0,,False,Board Vice President
Lisa Verble,Member,University Of Tennessee System,,,,,,2799495847.0,,False,Trustee
Debby Patterson Koch,Secretary,University Of Tennessee System,,,,,,2799495847.0,,False,Other Board Member
Joe Lancaster,Member,University Of Tennessee System,,,,,,2799495847.0,,False,Trustee
Wanda McMahan,Vice Chairman,University Of Tennessee System,,,,,,2799495847.0,,False,Board Vice President
Reed Pond,Ex Officio Member,University Of Tennessee System,,,,,,2799495847.0,,False,"Trustee, Ex Officio"
"James M. Powers, Sr",Member,University Of Tennessee System,,,"Executive Director, State Board of Education",,,2799495847.0,,False,Trustee
J. V. Sailors,Ex Officio Member,University Of Tennessee System,,,"Comptroller, State of Tennessee State Capitol, Nashville, TN 37243-0260",,,2799495847.0,,False,"Trustee, Ex Officio"
Jeanette G. Grasselli Brown,Regent,University Of Toledo,,Ohio BS; Case Western MS,,,,90871651.0,206084.0,True,Trustee
Michael A. Fox,Ex Officio Regent,University Of Toledo,,,,,,90871651.0,206084.0,True,"Trustee, Ex Officio"
Gerald H. Gordon,Regent,University Of Toledo,,"Cleveland State BA, MA","President and Chief Operating Officer, Sun Media Corporation",,,90871651.0,206084.0,True,Trustee
Merle G. Kearns,Ex Officio Regent,University Of Toledo,,,"Member, Ohio Senate",,,90871651.0,206084.0,True,"Trustee, Ex Officio"
"Tahlman Krumm, Jr.",Vice Chairman,University Of Toledo,,South Florida BA; Ohio State PhD,"Founder and Chairman, Avalanche Creek Projects Group",,,90871651.0,206084.0,True,Board Vice President
Elizabeth K. Lanier,Chairperson,University Of Toledo,,Smith BA; Columbia JD,"Vice President and Chief of Staff, Cinergy Corp",,,90871651.0,206084.0,True,Board President
Gerald M. Miller,Regent,University Of Toledo,,,"Chairman and Managing Partner, Miller-Valentine Group",,,90871651.0,206084.0,True,Trustee
Thomas W. Noe,Regent,University Of Toledo,,,"President, Vintage Coins and Cards; Chairman, Lucas County Republican Party, 1992-95",,,90871651.0,206084.0,True,Trustee
Stephen A. Perry,Regent,University Of Toledo,,Akron BS; Stanford MS,"Vice President, Human Resources and Logistics, The Timken Company; Chairman, Timken Mercy Medical Center; Chairman, Stark County District Library Board",,,90871651.0,206084.0,True,Trustee
J. Gilbert Reese,Regent,University Of Toledo,,"Ohio State BA, JD","Senior Partner, Reese, Pyle, Drake and Meyer; Chairman, College of Law National Council, Ohio State University; Chairman, Licking County Foundation",,,90871651.0,206084.0,True,Trustee
Ralph E. Schey,Regent,University Of Toledo,,Ohio BS; Harvard MBA,"Chairman and Chief Executive Officer, The Scott Fetzer Company",,,90871651.0,206084.0,True,Trustee
Kenneth P. Burbidge,Trustee,University Of Utah,University of Utah,,,,,223532165.0,230764.0,True,Regent
Louis H. Callister,Vice Chairman,University Of Utah,,,,,,223532165.0,230764.0,True,Board Vice President
Gary L. Crocker,Trustee,University Of Utah,,,,,,223532165.0,230764.0,True,Regent
Douglas Dubitsky,Trustee,University Of Utah,,,,,,223532165.0,230764.0,True,Regent
Spencer F. Eccles,Treasurer,University Of Utah,,,,,,223532165.0,230764.0,True,Other Board Member
Robert H. Garff,Trustee,University Of Utah,,,,,,223532165.0,230764.0,True,Regent
James S. Jardine,Chairman,University Of Utah,,,,,,223532165.0,230764.0,True,Board President
Claudia S. Luttrell,Trustee,University Of Utah,,,,,,223532165.0,230764.0,True,Regent
Lorna H. Matheson,Trustee,University Of Utah,,,,,,223532165.0,230764.0,True,Regent
John Price,Trustee,University Of Utah,,,,,,223532165.0,230764.0,True,Regent
A. E. Rothermich,Secretary,University Of Utah,,,,,,223532165.0,230764.0,True,Other Board Member
Shelley Thomas,Trustee,University Of Utah,,,,,,223532165.0,230764.0,True,Regent
Loren C. Winterscheid,Trustee,University Of Washington,School of Medicine,,"Assistant to the Dean, Risk Management and Special Projects",,,201448701.0,236948.0,True,Regent
Thomas D. Wogaman,Trustee,University Of Washington,,,Member of the Board,,,201448701.0,236948.0,True,Regent
Barre G. Burgon,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
Willis G. Candland,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
Ryan J. Dent,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
Claudette Eastman,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
Gayle McKeachnie,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
David G. Moore,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
Lowell S. Peterson,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
Jed H. Pitcher,Chairman,Utah State University,,,,,,121980950.0,230728.0,True,Board President
Melanie P. Raymond,Vice Chairman,Utah State University,,,,,,121980950.0,230728.0,True,Board Vice President
Sara V. Sinclair,Trustee,Utah State University,,,,,,121980950.0,230728.0,True,Regent
Philip Altheim,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Diane Belfer,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Renee Belfer,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Robert A. Belfer,Treasurer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Other Board Member
Edward H. Benenson,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Robert A. Bernhard,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sol W. Cantor,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
John D. Cohen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Joan K. Eigen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Betty Feinberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Lester Fisher,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Neal E. Flomenbaum,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sylvia Olnick Golber,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Jay N. Goldberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Murray A. Goldstein,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
David S. Gottesman,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Diane Hallenbeck,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Jerry S. Handler,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Gedale Horowitz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Morton P. Hyman,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Stephen R. Karafiol,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Marilyn Katz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Stanley M. Katz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Paul J. Konigsberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Saul Kramer,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Charles A. Krasne,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Ira Kukin,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Norman Lamm,President,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board President
Jay B. Langner,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Milton Levin,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
David S. Mack,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Ira M. Millstein,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Nancy Oelbaum,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sidney L. Olson,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Samuel R. Patent,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Arnold S. Penner,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Joel I. Picket,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Burton P. Resnick,Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board President
Pearl Resnick,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Toby G. Ritter,Vice Chairman,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Board Vice President
Philip Rosen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Rita Rosen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Judy R. Rosenberg,Secretary,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Other Board Member
Howard J. Rubenstein,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Samuel J. Weinberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Elliot K. Wolk,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Zygfryd B. Wolloch,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Roy J. Zuckerberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
John E. Zucotti,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
