Name,Position,Institution,SubInstitution,Education,Other Affiliation,Career,Notes,AffiliationId,carnegie_id,PrimarySample,FixedPosition
Howard J. Rubenstein,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
John E. Zuccotti,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Roy J. Zuckerberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Zygfryd B. Wolloch,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Elliot K. Wolk,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Samuel G. Weinberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Judy R. Rosenberg,Secretary,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Other Board Member
Stanley M. Katz,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Philip Rosen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Renee E. Belfer,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Jerry S. Handler,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
David S. Gottesman,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Murray A. Goldstein,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Jay N. Goldberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Neal E. Flomenbaum,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Lester Fisher,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Betty Feinberg,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Joan K. Eigen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
John D. Cohen,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Robert A. Bernhard,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Edward H. Benenson,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Diane Hallenbeck,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
Sylvia Olnick Golber,Overseer,Yeshiva University,Albert Einstein College of Medicine,,,,,19772626.0,197708.0,True,Governor
